lecture_id,area,latitude,longitude,user_id
5f35370cf9b9ed3dee7f1b78,대전,36.348315,127.390594,162c4d7b732c395f
5f266927e67b8fcf4340c1910,서울,37.487935,126.857758,4a182ceb36cf5c88
5f266927e67b8fcf4340c088,서울,37.487935,126.857758,8d1268d12666a7e5
5f2786faa76ce73f7c0a9499,대전,36.348315,127.390594,33ca7aebb94d4b6d
5f35370cf9b9ed3dee7f1b75,대전,36.348315,127.390594,2affd264e27ee654
5f266927e67b8fcf4340c094,서울,37.487935,126.857758,a9123f52fff45f4f
5f35370cf9b9ed3dee7f1b6b,부산,35.179554,129.0756416,33a2b35d865de67d
5f266927e67b8fcf4340c140,서울,37.487935,126.857758,4cffc17d2f7a8513
5f266927e67b8fcf4340c08e,부산,35.179554,129.0756416,224164465951c6a4
5f266927e67b8fcf4340c08b,경기,37.546755,127.203827,62a331df584ecaf1
5f2cfa581c0c783e4e82536e,서울,37.487935,126.857758,d6c923d67aa78de2
5f2786faa76ce73f7c0a9497,강원,37.53151,129,8acc4936da9c8546
5f266927e67b8fcf4340c091,부산,35.179554,129.0756416,934e3bc8329ceb9f
5f266927e67b8fcf4340c1767,서울,37.487935,126.857758,9bda9b444ed472e9
5f35370cf9b9ed3dee7f1b6e,서울,37.487935,126.857758,d1ed4b41b1de7a57
5f266927e67b8fcf4340c087,서울,37.487935,126.857758,38734a172ebe8fea
5f35370cf9b9ed3dee7f1b78,대전,36.348315,127.390594,94bc9feaa788d417
5f36558829f38171335a8901,세종,36.56,127.278,21555b5a693748b8
5f266927e67b8fcf4340c806,서울,37.487935,126.857758,a3ba637958d2fa5c
5f2cfa581c0c783e4e825375,경기,37.546755,127.203827,453ac884c2dfab75
5f2cfa581c0c783e4e82536f,서울,37.487935,126.857758,9633f93295595ce9
5f2786faa76ce73f7c0a9498,대전,36.348315,127.390594,5d698acbc2a65849
5f36558829f38171335a88fc,세종,36.56,127.278,65cffef4d99b9c5f
5f2cfa581c0c783e4e82536d,서울,37.487935,126.857758,f57a555a4437974f
5f266927e67b8fcf4340c087,서울,37.487935,126.857758,89238f8c86eda36d
5f2786faa76ce73f7c0a9493,광주,36.084621,126.951141,3f8b968b8b6bcbf4
5f35370cf9b9ed3dee7f1b70,서울,37.487935,126.857758,9a9693e9faf1d92b
5f2cfa581c0c783e4e825379,부산,35.179554,129.0756416,622ebe2565664988
5f266927e67b8fcf4340c1677,서울,37.487935,126.857758,afeb3f9b44f851c7
5f266927e67b8fcf4340c088,서울,37.487935,126.857758,67eb13e28911b931
5f2786faa76ce73f7c0a9495,충북,37.885693,127.733917,b1814fdda8821b24
5f36558829f38171335a8902,세종,36.56,127.278,d6f8439491d4168e
5f36558829f38171335a8908,전북,35.574683,126.852264,9bbe4647aed3bfdd
5f266927e67b8fcf4340c172,서울,37.487935,126.857758,ecb91f2ca3e95314
