user_id,web,app,sql,web
6e16ebf5959d7281,0,0,0,
e87f8beb94dc356d,0,0,0,
2c98a1ee592e36c4,0,0,0,
1d18797d8a29b21f,0,0,0,
9ea4ec174c8ea977,0,0,0,
8234ee9e44c7123b,0,0,0,
59bdf445beed9c16,1,1,0,
26f5a6c9a5acc455,0,0,0,
87726b2c3e6e9918,0,0,0,
7e692b8994e518ad,0,0,0,
744fd73995f5c9b9,0,0,0,
3bead9a52cc8c6bc,0,0,0,
5aa4444c8c9dc881,0,0,0,
3bc5bd9cb1f9eec5,0,0,0,
3bd9a88519693e9d,0,0,0,
5452577eb574315a,0,0,0,
75997c467383f2f7,0,0,0,
f7864571a671eae4,0,0,0,
f1c124b1a1aabc41,0,0,0,
6c1c5d385a234ff2,0,0,0,
a7ded6bc33ec53cf,0,0,0,
74b642c18aa53114,0,0,0,
e2cfd79bdc7a5f5b,0,0,0,
b24e9f9cf8ddb48b,0,1,0,
f8e73c4fd12ba423,0,0,0,
989fb499773fc7a2,0,0,0,
95fcb7b8de8925ed,0,0,0,
2342fa7f625f59dc,0,0,0,
7753d89becfd3767,0,0,0,
e6cddd741bd9792c,0,0,0,
7918a8c6ddb5dde4,0,0,0,
de2481968ed9a1ae,0,0,0,
bb8d6ed76b65a19d,0,0,0,
c75d2ade77d94ff3,0,0,0,
d997553ab8486f8c,0,0,0,
a7929f374f6d31ee,1,0,0,
a8a425114a29fddc,0,0,0,
4ffb8dde9aaad5f9,0,0,0,
d5f5574265c62f8b,1,1,1,
71c582be39d9a13e,0,0,0,
c348457f265c4b25,0,0,0,
9c73f23bf51e8d27,0,0,0,
d1f8be1182d8139c,0,0,0,
b6629366f953193f,0,0,0,
4abd9845bc14713f,0,0,0,
851fe7baf893bade,0,0,0,
e8169cfb415a34a4,0,0,0,
112ef42565142ea7,0,1,0,
1455e7dfed6e2dbe,0,0,0,
e2e1f57f2d7cb9a8,0,0,0,
f1ba6ee8dbfce843,0,0,0,
f7749e3d2b79bddf,0,0,0,
54b6523d46fdbc8e,0,1,0,
d2d235dc471e186e,0,0,0,
7b3b4b9c4d37c45a,0,1,0,
d396f8a49ebfa5e5,1,0,0,
fb4315aba62fe45f,0,0,0,
a4df7f4bcf27251d,0,0,0,
e3fdf7ef3e499443,0,0,0,
812a87ff576eb5c2,1,1,1,
95db882643ff712b,0,0,0,
bb29aeac1db77cf7,0,1,0,
81991f56b3aa7ee1,0,0,0,
ff3744f28f8878ba,0,0,0,
93e9d294f6cb242b,1,1,1,
e6b12aa85fbb265b,0,0,0,
234ce6fdade526db,0,1,0,
c536fefe3c5bcc9e,0,0,0,
b622131132d2fd38,0,0,0,
d1e4826acbcae1cb,0,0,0,
5ce47871773d5862,0,0,0,
8c9d968e67631e69,0,0,0,
ff41aaa66e65a1f1,0,0,0,
bce79e4b5cc76272,0,0,0,
56b843f7e92761d2,0,0,0,
17b845494a8c9ef6,0,0,0,
18cac28b652f3a56,0,0,0,
42a28ac8e4ef2842,0,0,0,
4618e52aeb2d163d,0,0,0,
4ab896e8bd2e738a,0,0,0,
37ab344d7387cccb,0,0,0,
44fd78f58312db21,0,0,0,
9f84879f17728bb9,0,0,0,
b4ed23d55216a831,1,0,0,
858c63fa37c3816d,0,0,0,
a3e59d6da721cb82,0,0,0,
59a71ab6f41545f1,0,0,0,
d8bd591cebe6eb5b,0,0,0,
f6a574868d198269,0,0,0,
3e3dabe5b4cfad7f,0,0,0,
8582fc328ac296ff,0,0,0,
45acba27cf3bd318,0,0,0,
f95c4a835a529873,0,0,0,
ac6d1da49598a6d3,0,0,0,
4fe1dfaa792a16a2,0,0,0,
3316cf295add8e66,0,0,0,
c9e8f365d2411686,0,0,0,
5ca3426e81c6338b,0,0,0,
89ed46ddad4ed62a,0,0,0,
799eee92d943af13,0,0,0,
5c997c3917ee97df,0,0,0,
51d2d27aee78ee65,0,0,0,
87131c3651611ad9,0,0,0,
aa63de66b81f4be5,0,0,0,
74eaacdacba3d3a3,0,0,0,
46644be51a463364,0,0,0,
3e81db63f5c2a39c,0,0,0,
42e7349a92bbf56a,0,0,0,
468c17456c3a8ab1,0,0,0,
57beb4cd8a74c247,0,0,0,
a4cb254663182818,0,0,0,
ba165c5253912e64,0,0,0,
84d4bb66eb57d12f,0,0,0,
c99e52c2ae4389c4,0,0,0,
5ea35fe85dacd9b1,0,0,0,
89296b61eac714a9,0,0,0,
1c2cb194353ef133,0,0,0,
7a6b455eeca7e328,0,0,0,
c8fb2d94c4523fab,0,0,0,
25624c591cfd3a4e,0,0,0,
33b29374b4a88d82,0,0,0,
f4bfb5ac3c9bf2f9,0,0,0,
22aee72e363f4567,0,0,0,
99831fb2dd931e15,0,0,0,
923484845363e5d2,0,0,0,
42dfa169a5b77b96,0,0,0,
54672fdb362ce6ae,0,0,0,
e2ba888caa889314,0,0,0,
b71c1197729383f8,0,0,0,
afa1be88ee95fcbb,0,0,0,
2ba42916dbc8f286,0,0,0,
3984cdde4dd874df,0,1,1,
d5dbd231a1cba9f8,0,0,0,
127413c4991418d1,0,1,0,
8fd73ee84278aec1,0,0,0,
953df261b46b4f25,0,0,0,
d73d283e45fa8354,0,0,0,
c7bf5aa2b6818f75,0,0,0,
f961fe1e4d84a958,0,0,0,
94d5aa29e638d713,0,0,0,
7ed9f81f286c9d8f,0,0,0,
13fdd395d8c6eb41,0,0,0,
b65984c3424f5efc,0,1,0,
441beac98b7337eb,0,0,0,
3ced599c36b82c31,0,0,0,
4e4425cf4263214d,0,0,0,
2357625aba43f779,0,0,0,
fceef9bb8cbfc195,0,0,0,
c4e26881697ac7de,0,0,0,
51263734decff3e5,1,1,0,
c6bcf8bea435a162,0,0,0,
e7b178775ba23478,0,0,0,
6d6b1b31567a5e32,0,0,0,
8bd89e6eb83d1ad7,0,0,0,
bd4a66bdee85e48a,0,0,0,
7e5477891f155261,1,0,0,
1a2cc5ef6911c89b,0,0,0,
4b4c989972bbaaa8,1,1,1,
e6e4612bfa845c88,0,1,0,
ddd222e547596585,0,0,0,
2f696e9a5f4bc1bb,0,0,0,
269d26caa1566e6d,0,0,0,
fa413166d389febe,0,0,0,
db4aa551f6bf1b96,0,0,0,
1dc9b6584eae69f6,0,0,0,
d753d2f5b276b14a,0,0,0,
327f63fcac5b3a6b,0,0,0,
e2398b8131aa2653,1,1,1,
6a9529867b3da146,0,0,0,
bd386b366493c2d5,0,0,0,
ef1c7715ad9345ef,0,0,0,
f3572efcbf1843fc,0,0,0,
cbff9f92ddf23133,0,1,0,
b535bc8b34e2f23b,0,0,0,
cb7ee84a33ba9c97,0,0,0,
d47a7b67394a578c,0,1,0,
32757c9ad1a42e87,0,0,0,
cd115f1394afcc63,0,0,0,
337dcfe2a98a6c3c,0,0,0,
ce4be3956a719f76,0,0,0,
f2b5527dfd3b5971,0,0,0,
f41b55d725ad7bbb,0,0,0,
613e2b6719df3e76,0,0,0,
7d52197f95716327,0,0,0,
e9a331b87df8b4d7,0,0,0,
2ac6f8d11a22f1f6,0,0,0,
811bb4bcb813a596,0,0,0,
ae7af52ce9c774d7,0,0,0,
1fc787a8277a6e78,0,0,0,
be537db1f2765161,1,0,0,
4977bee2132be827,0,1,0,
f9a97ee1ef863815,0,0,0,
e7b38fa446dbd18d,0,0,0,
79ce11f243db5d6f,0,0,0,
edc374b289762bb4,0,0,0,
f2ae9c5ac39e955e,0,0,0,
a42b1c5e4dd71471,0,0,0,
993e2f4c3ae5bb3d,0,0,0,
a14459f4f3fbb4d7,0,0,0,
699ed592a2ad3b5f,0,1,0,
29e8a71845fb2b2a,0,0,0,
e3d49ba6a951ffa9,0,0,0,
4e723a5f6e8467ee,0,0,0,
97b71177b987b8a1,0,1,0,
1a23b38cc5bf9d8a,0,0,0,
3bc5e5f77edcc54d,0,0,0,
d792d4ad8c338c57,0,1,0,
eba85ffd18f5ed58,0,0,0,
a96c34f4adaebba2,0,0,0,
6563f9bc28681926,1,0,0,
4fbde9211249934b,0,0,0,
cdeca4afda813bdc,0,0,0,
ef6ae9e9d8b1bb11,0,0,0,
5882d6a23e6a6128,0,0,0,
1a8adcf53f881ee8,0,0,0,
bfd8847e1257757f,0,0,0,
f4445dcb39d1bc54,1,1,1,
75ac4eb719d64179,0,0,0,
f258561fb134f6fd,0,0,0,
b5c97af4e87dd765,1,0,0,
483e3dec9fc935ae,1,1,0,
bf4b762fbada4df2,0,0,0,
611e9d846d983e66,1,0,0,
7ac76d2325b54ec1,1,0,0,
82b2d4529f53ee52,0,0,0,
b69a5eb6767cddba,0,1,1,
f2884cf124b3e9bb,0,0,0,
23c58cb5ba63fd9f,0,0,0,
4151f3751958ca98,0,0,0,
69d9d43f1a8875ee,0,0,0,
78774ad5e13da56d,0,0,0,
9f4d562dc2d26c7d,0,0,0,
ee44b6487f766d2b,0,0,0,
1b9a631688ad5a26,0,0,0,
93cb18f35a6c9443,0,0,0,
c4733b681131cdff,0,0,0,
e11722da8f586ef6,0,0,0,
7f48f17bdbf888a9,0,0,0,
5ab5a75826d31448,0,0,0,
96b95b426a4ada73,0,1,0,
a5fd357d48b853c4,0,0,0,
a52c2ee12f5985b6,0,0,0,
177a915423e1c9f7,0,0,0,
7e679c76e58826bd,0,0,0,
595633de1dfd1662,0,0,0,
ac123173dff92fbe,1,1,1,
afc2dba7cdbca192,0,0,0,
b241456649e9a93a,0,1,0,
8e48c8427e456a59,0,0,0,
3b154ded4e2f72e6,0,0,0,
bef2d14cf5e4d58e,0,0,0,
953b2c9ecccaa3ea,0,0,0,
938b9378aba29d81,0,0,0,
c85cd9168bbe75cc,0,0,0,
2b7b842e8b128ea3,0,0,0,
c85275fff7fdf61c,0,0,0,
bd417effbad76148,0,0,0,
35ad418481d73b3a,1,1,0,
e4a26df128f91af7,0,0,0,
1f85c88bfba1e519,0,0,0,
7a2a779fb5843514,0,1,0,
e26149e5159f339a,0,0,0,
be23452bed7353fc,0,0,0,
fe49ae6f8cf17568,0,0,0,
69c151eea382e9e8,0,0,0,
57beb73fa173edd8,0,0,0,
f4efe899b513b74d,0,0,0,
6e161e58d3af59e5,0,0,0,
a92919c1c4d19e9e,0,0,0,
eb6575613ebfb6f9,0,0,0,
852661994a48945d,0,1,0,
cdc2d11da8737c7d,0,0,0,
ba77fbc624128b83,0,0,0,
c16caf5bcf688ab4,0,0,0,
c41cf8cbf1ca7ac8,0,1,0,
97c17dfdc5532e9e,0,0,0,
e3ce6c29b47c4db9,0,0,0,
f8b39ed3d3fb99d4,0,0,0,
89b5c4af75e27a43,0,0,0,
36667eb2512fcb18,0,0,0,
c81fa157ccc85dac,1,1,1,
f125f675f8c2e922,0,0,0,
d11584bf668e853a,0,1,0,
adf62f2d8f1af496,0,0,0,
173c17da9c72c3ba,0,0,0,
6a55753fe5355b69,1,1,1,
f7b91365914b542e,0,0,0,
bde35b6b3b1dbaf5,0,0,0,
587e57f2957bb66b,0,0,0,
eb5645b5763a7d38,0,0,0,
ea786ff188156b18,0,1,0,
1389bf5be9991e9b,0,0,0,
a727b93eee7951c9,0,0,0,
bd2236112b21a6da,0,0,0,
3983d4d9e2cf62aa,0,0,0,
de548c82353ff663,0,0,0,
f76c7ef36fd4317b,0,0,0,
6bcf7924278ebd3b,0,0,0,
aa6f47dbb11dfee7,0,0,0,
f71c1c21c29b467a,1,1,1,
8e287d3b1cf54d7f,0,0,0,
cfec6642b477d5e7,0,0,0,
a481b5df4b88ec9d,1,1,0,
38d494bf2b1c5955,0,0,0,
92d433388d3be5f3,0,0,0,
ed264b4e7b9511f4,0,0,0,
5e395da39376c331,0,0,0,
12dfc3849ef1b868,0,0,0,
f35adc99ce83e8f9,0,0,0,
23d9f7e5d3e6a158,0,1,0,
fa2522de52968a64,0,0,0,
9de726edf7a26be2,0,0,0,
6351b46fdbaec9c6,0,1,0,
adf7e8fe4df4affc,0,0,0,
13ee394b7b5e3581,0,0,0,
c5aeb8afb792a741,0,0,0,
1434be12424a3237,0,0,0,
c7493ab46597ccd1,0,0,0,
dcf55ad232c27d8f,0,0,0,
8b1dd1b6d6c83b72,0,0,0,
74ff49a8e23fa5df,0,0,0,
3437321d2fb33c6e,0,0,0,
f4564e47b88ac287,0,1,0,
e14c9583735948cd,0,0,0,
656ba5b66bebbabe,0,0,0,
961e1d21ef513f83,0,0,0,
f57d9b8528efa77c,0,0,0,
fd1ccc51762d4746,0,0,0,
6aa2d5318839e463,0,0,0,
7eaa22754b28732c,0,0,0,
273bc8b21d49bd9e,0,0,0,
229db1fed65f1ffa,0,0,0,
9d3b6235d7f53b38,0,0,0,
b51c8984c3decddc,0,0,0,
79557e618bb8263c,0,0,0,
a9da42c8ad4f9ab4,0,0,0,
5e8af51aeec882d6,0,0,0,
d244fd841ca61e3a,0,1,1,
4c26fbf5393bd635,0,0,0,
a679dcb3e15bea98,0,0,0,
a474aa77cd733b4a,0,1,0,
c3d624a1741b22e4,0,0,0,
4aa8bb4b6b877cb6,0,0,0,
26d1de76d21b9289,0,0,0,
e5aa9ee7d9973bed,0,0,0,
6de3f6b562ba6c32,0,0,0,
d3b9d5eeac616aa8,0,0,0,
4129e4d8963ba148,0,0,0,
7482e5dbcd947e1f,0,0,0,
45a5c1da13529dd5,0,0,0,
9fab669acef9f221,0,0,0,
ce7d45578e3c697e,0,0,0,
b9fa97c53bbdb795,1,0,0,
1d2f99244e9d6c71,0,0,0,
eaee64355369ee4f,0,0,0,
f5da7c431abd66f9,0,0,0,
77e9dffc8dfc995e,0,0,0,
349738738768c631,1,0,0,
f7e3719cb5d53613,1,1,1,
aae2fd3878b2e364,0,0,0,
44ad29f79184319f,0,0,0,
9ff433cec577da8c,0,0,0,
c176a59ace9fd1ef,0,0,0,
d2eed981d9a3b8cc,0,0,0,
2255a67675c5ddea,0,0,0,
869be23155757188,0,0,0,
a88df926d4693ce6,0,0,0,
9dae4e5655c35b8a,0,0,0,
63859a7d4a527a86,0,0,0,
cf4fe1cc22e41621,0,1,0,
e1527a6473fdaccd,0,0,0,
28b8db9629ffd6ae,0,0,0,
ed9242c69af7d28c,0,1,0,
3ebf59d4188d7dfc,0,0,0,
9c79466413ffec29,0,0,0,
ef5a685acede3749,0,0,0,
2d2a64e46a58f88e,0,0,0,
3df327f3abc98981,0,0,0,
39ecccbfc88ca42d,1,1,0,
44b366c5ee3ccb45,0,1,0,
c3f579e2afaca287,0,0,0,
96e2d9bedaef8cb4,0,0,0,
45428646d1b89cec,0,0,0,
54933b54bfbc57ad,0,0,0,
1ed753cdc5962244,0,0,0,
f39521a827617d84,0,0,0,
d1651a1b2d9fa773,0,0,0,
151d7e44bdfe91fa,0,0,0,
5271fcdddc1c434b,0,0,0,
5479295aea9647e3,0,0,0,
e95457ec9b96daab,0,1,0,
93de417ac86e4b24,0,0,0,
cbfffdf1a85cc4c1,0,1,0,
f491dce895a8e4c3,0,0,0,
7ea8f91ce497835d,0,0,0,
6c4533267121c2fc,0,0,0,
b4c9cb3d954255fa,0,0,0,
6faed4acfa28f96f,0,0,0,
119e3c6eadd4e32b,0,0,0,
68e15388ed753ed5,0,0,0,
eb2c5cc986f5dede,0,0,0,
36de38c28d266c5b,0,0,0,
11cc658144af399d,0,1,0,
84172c9edebe568f,0,0,0,
7cdb27af5c7e58f7,0,0,0,
411954c39c35831a,0,1,0,
86f6dbb7f2f768ee,0,1,0,
3a83b6a849abab19,0,0,0,
d529486fb962125f,0,0,0,
ba9286a2dfcb355f,0,0,0,
bae3b9a73399ff83,0,0,0,
46985986a39d2736,0,0,0,
892c13a12fc17f7a,0,0,0,
c4ddca6b8a7d1c23,0,0,0,
1b18bfbc8352fe3e,0,0,0,
67de5a8d145baf69,0,0,0,
9fcb284df93a27a9,0,0,0,
2db9737fbb8c43f1,0,0,0,
81ccd5c9ff3a2196,0,0,0,
dd26639fab479f82,0,0,0,
9128d4ff2d71c947,0,0,0,
27e8795263971d7c,0,0,0,
da1149fb233b1de9,0,0,0,
8f927457391d132f,0,1,0,
24ffd7b43eb96659,1,1,0,
633849941b6ac387,0,0,0,
e13fb8674ce74e1b,0,1,0,
cf21c1acd5aacd6a,0,0,0,
e6e6c5f8719da34a,0,0,0,
78f18bbbcb332132,0,0,0,
e46d17d11b9baa5b,0,1,0,
de782749efb2fcd4,0,0,0,
d43d1bf9f5266bb7,0,0,0,
1d1e1c61a5e91788,0,0,0,
13352535bdf5826a,0,0,0,
2db4da397c56cee1,0,0,0,
39187d1558b72993,0,0,0,
aa5955c37faaec82,0,1,0,
9a5a3c1174fcf7c9,0,0,0,
2d4f6d7c26baefbc,0,0,0,
13f3ab5fb7b83428,0,0,0,
2c4cbef44719fdf4,0,0,0,
68bbc792bf4a6fcc,0,0,0,
24d71b9fd4b4c1ba,0,1,0,
335471d9132f7c8e,0,0,0,
8cfc4481dd7383e3,0,0,0,
ce59722d913c5bac,1,1,0,
213c11fa674bcc68,0,0,0,
74a7dd44f8f5f62e,0,0,0,
d4c9c297d6e6f453,0,1,0,
e7bfa176fffdddf3,1,0,0,
41deb56f35cdbaa2,0,1,0,
89b36194676c6e88,0,0,0,
4a6fc8451375c353,0,0,0,
d2438883d4895d49,0,1,0,
17996dce87b21b57,0,0,0,
3b9ccaeb1e7864d4,0,0,0,
b84d95d8ece3ade7,0,0,0,
45f12dbbc68f8657,0,0,0,
333c947f7599d9dd,0,0,0,
2ee4b66c2a684572,0,0,0,
9ba84e9cf8733ce6,0,0,0,
224bf36b191449c1,0,0,0,
baf7aaf4e287ed86,1,1,1,
629ace9ab8ede18d,0,0,0,
89ea14ec83acd6c2,0,0,0,
72ffe4728fe5dbb6,0,0,0,
c79baa24b4ce251e,0,0,0,
76eb872e81c8da4a,0,0,0,
aecde2e62d338ad1,0,0,0,
57184ddba18dc5e2,0,1,0,
ef368e6beb97aed3,0,0,0,
1a4bba5d794af76d,0,1,0,
c89fb7ac8f8f2574,0,0,0,
18262289975b4e7b,1,1,1,
1af56581c3ccb25a,1,0,0,
69f6576197b7ca13,0,0,0,
af73d2e983aea53c,0,0,0,
332deb6548478889,0,0,0,
8b95a6bb8f1763ef,0,0,0,
cc15d8e772ef84aa,0,0,0,
13758c338f61b849,0,0,0,
edf6e4d7d45efa1e,0,0,0,
a49a2f28f45984b5,0,0,0,
5b6bf113fa265cf7,1,1,0,
7c8dc35fc624eecc,0,0,0,
4a836ae1c1586c7c,0,0,0,
ff67365c96ce6fe2,0,0,0,
3c7a967cb6cec277,0,0,0,
14e33f6a2ecb518b,0,1,0,
455959115b825414,0,0,0,
3db62ad495e242b2,0,0,0,
e1578daeab1e7e6b,0,0,0,
af3f747ccd8af96f,1,1,0,
d5ac7c7789c8ddab,0,1,0,
7a435d1e5c581af8,0,0,0,
ceb6ddad3a8e294c,0,0,0,
d8f758b73425cb19,0,0,0,
441aea49741d667d,0,0,0,
737b2cd2a81abe39,0,0,0,
17fd783f8ff18ebc,0,1,0,
153565174aa56ab5,0,0,0,
b5a67238f29879c9,0,0,0,
287d4c6c51c7e953,0,0,0,
89e2a321bdba62ab,0,0,0,
7afcd11b5bbce65d,0,1,0,
d752bc5dab268588,0,0,0,
78bcae6963458837,0,0,0,
36bae27a9c6d6cb3,0,0,0,
b14c7519a6b2495f,0,0,0,
43c4ec2a9f632bb6,0,0,0,
d14a1aa1fa6f96c2,0,0,0,
742b645e94c68132,0,0,0,
f1e28e5f4a91fe61,0,0,0,
51f35bd69c55649e,0,0,0,
e31a2fa4a8e18bcc,0,0,0,
ace738548364b379,0,0,0,
3a75ee197ac438ff,0,0,0,
df28b5c2c46d8b1d,0,0,0,
2ea5716871d577ca,1,0,0,
6461cc3395affd5a,0,0,0,
ad9b49d6426921d5,0,0,0,
f273fd1d4b2af6bd,0,0,0,
1e32cb16b8dff69f,0,0,0,
7589aaedf22756de,0,0,0,
b2e8379241dac9bf,0,0,0,
91de1e7ba34ed7b5,0,0,0,
d27a58d18298353f,0,0,0,
c87be78495af7cc6,0,0,0,
ccbc4fbd349eebaf,0,0,0,
9ce6faae3ce6145d,0,0,0,
3f24e363426c8c4e,1,1,1,
e91c76bf1a7d3aae,0,0,0,
faaa16cffadafcfa,0,0,0,
86fae2feb2b18bb3,0,0,0,
74411fa8c9dbc1f8,0,0,0,
42f4f8eea1e39cf4,0,0,0,
f2928f86e6ca9c41,0,0,0,
43312c3b8cafe6de,0,0,0,
aba11bd72f614f63,0,1,0,
999241bd533eac5a,0,1,0,
b565f2a879285146,0,0,0,
51f634648c43ced1,0,0,0,
b85d58c74946c3a6,0,0,0,
93ca4aad74f61cdd,0,0,0,
e3df9ef82894b3a9,0,0,0,
2a159c5fc2fcba7c,0,0,0,
6c7819b8efa333c3,0,0,0,
d7bf52a3fc82f391,0,0,0,
7ba2d388c89e611e,0,0,0,
c23285c3fc129c5a,0,0,0,
89ad77913a6ac7df,0,0,0,
eaee99f4a44f54e6,0,0,0,
2cf6b7278ae4aa25,0,0,0,
cca93947864dd9ca,0,0,0,
281839417f7c448a,0,0,0,
652ad561158238cb,0,0,0,
ede6eae356768457,0,1,0,
8a2b69b1c2cdce1d,0,0,0,
ecb8e183cfeb7be3,0,0,0,
af12f3cf26461ffe,0,0,0,
daaaf26515abd64c,0,0,0,
6b4923d882ab31f9,0,0,0,
5ef4d28e51b5b563,0,0,0,
1ec76a88c67c2493,0,0,0,
46e612c32bf41e44,0,1,0,
3252b96152338493,0,0,0,
6bd5a5688159a62e,0,0,0,
c75e598c865b6bfa,0,0,0,
92693b864e784c9b,0,0,0,
2d2513e9f1c25b6a,0,0,0,
a5a55c764ded99ce,0,0,0,
59ae1a63462e8d47,0,0,0,
6eb94e492972ade3,0,0,0,
dc8b7e2132173a17,0,0,0,
bdbfef83df2a76e9,0,0,0,
518cb4c3d64cea7f,0,1,0,
89585815bc2a7e8b,0,0,0,
51c8dccd3b67dd64,0,0,0,
52a65517f38a1583,0,0,0,
d9145d3e35c9e6ff,0,0,0,
3e19f7f94ca54f14,0,0,0,
92f34f561e58ee93,0,0,0,
b53428f343f55391,0,1,0,
43d579dc1ee84ee9,1,0,0,
7b16eef64f7f92cb,0,0,0,
14bf1c5e7876eb21,0,0,0,
346f8da61b91f937,0,0,0,
9652edfcea8a7b68,0,0,0,
4bed215c71b45c86,0,0,0,
27942969a429a6fa,0,0,0,
529b8dad1a5fafaf,0,0,0,
c79643899fd13fc9,0,0,0,
7aeb3dacb436d214,0,0,0,
c223c81f9eed8dc9,0,0,0,
4af1a78d2f49f5fb,0,0,0,
bdeae1b6e66827ae,0,0,0,
5d83da1124997e82,0,0,0,
bcf9a63aadefa212,1,1,0,
8ba25df6276ad424,0,0,0,
bccdbc3ec86996b3,0,0,0,
a1244445c1fb68fe,0,0,0,
fc4bdbd3ac837315,0,0,0,
6e283a8c3152c364,0,0,0,
654a5a75c5d23918,0,0,0,
4dbc4f75ee5a38d3,0,0,0,
5c7551912bcda541,0,0,0,
b1181c853a6d5d13,0,0,0,
39c1cfe22c11e4ab,0,0,0,
2cb3eb1f24f49e88,0,0,0,
74cea2cb1e7cbc53,0,0,0,
c46cb7e1d67dd6ea,0,0,0,
57691c6f955dfde3,0,0,0,
493b8bfced6ad913,0,0,0,
deb5285be2e4fcb7,0,0,0,
8f8b4c66ce9e3176,0,1,0,
5f6e8577d2a4461b,0,0,0,
adf86415f5524dc3,0,1,0,
84945a8a6d4c55a8,0,0,0,
3bf53d62371d4227,1,0,0,
c4921fb5996de324,0,0,0,
2e99eb5b4cbbc4ce,0,0,0,
1c5f3be138572f3f,0,1,0,
4d7127e88f283ba2,0,0,0,
1ea39ab92661fd2c,0,0,0,
9e6998ffe4aae1bc,0,0,0,
bd5c4a7a28ca15f8,0,0,0,
89567e4d6bc13f4d,0,0,0,
f7d186c21bf4ff49,0,0,0,
fcb92478b1717865,1,0,0,
67f2a933c7ff5271,0,1,0,
cdb69fda49affce4,0,0,0,
541925d696acc852,0,0,0,
bfe3ef1875b6393b,0,0,0,
1b96c1f782b3464a,0,1,0,
6becdb17f9997348,0,0,0,
dc4898477aa77743,0,0,0,
c827c724bc37dddd,0,0,0,
2eb4ed3eb68a6839,0,0,0,
16852761349dbf1b,0,0,0,
fbd778ed274dc126,0,0,0,
e86cbb248e8361af,0,0,0,
ceb458e1b48c654d,0,0,0,
469a3b68294c7ceb,0,0,0,
fd64b9fb44ae8483,1,1,1,
92e5594b1f16d3d4,0,0,0,
9f7bcb4aa7bb9493,0,0,0,
129e32d21673c73c,1,1,1,
f2d1dd198f4a42b7,0,0,0,
157a684116c63aaf,0,0,0,
6ebe79ac6d3e179d,0,0,0,
a69266cf5bf55712,0,0,0,
ae3ed4de96ae24e6,0,0,0,
594b7c4515716848,0,0,0,
e5e39199196f6e6a,0,0,0,
19ec2434b4ed149f,1,1,1,
f7821427d1e1ed46,0,0,0,
13ce359d3371b261,0,0,0,
dd9858f8b228cfac,0,0,0,
ea5bfdc287b4afc2,0,0,0,
bbfb57bc6b2e677d,0,0,0,
a776e3ac346f5b89,0,0,0,
9299fc24eed7ed4f,0,0,0,
1855e2c8cbeb97d1,0,1,0,
bec22fe51d8ef4be,0,0,0,
a24f62afe138c232,0,0,0,
64f3594b58e6463f,0,0,0,
828ab148a9c59668,0,0,0,
e2883bc6ee6da48e,0,0,0,
33e58c9db2289327,0,0,0,
bf942564cea4f499,1,1,1,
279bdb411ceb6928,0,0,0,
ea6a8cd5a8d8654f,0,0,0,
ab8c21997c7c9a53,0,1,0,
e846caf911b97dba,0,0,0,
2e8fd17dd423a84b,0,0,0,
a74cd9cfa68a675f,0,0,0,
3c832b398426244e,0,0,0,
cfb52997d286c3d1,1,1,0,
c6b63f8b56ba752d,0,0,0,
759d688e52bb2fbf,0,0,0,
36f9f86c55fda738,0,0,0,
283ff679c887d3ea,0,0,0,
33f13973ee156244,1,1,0,
